iter	Passed	Remaining
4780	57156	62405
4781	57172	62398
4782	57186	62388
4783	57199	62378
4784	57214	62368
4785	57229	62360
4786	57246	62354
4787	57258	62342
4788	57273	62333
4789	57286	62322
4790	57303	62315
4791	57317	62306
4792	57331	62296
4793	57344	62285
4794	57357	62274
4795	57371	62265
4796	57386	62256
4797	57401	62247
4798	57415	62238
4799	57432	62231
4800	57449	62224
4801	57468	62220
4802	57486	62214
4803	57498	62202
4804	57547	62231
4805	57563	62223
4806	57587	62224
4807	57606	62219
4808	57623	62213
4809	57638	62205
4810	57652	62194
4811	57662	62181
4812	57677	62171
4813	57690	62161
4814	57706	62153
4815	57723	62146
4816	57738	62137
4817	57755	62131
4818	57768	62121
4819	57782	62111
4820	57793	62098
4821	57809	62089
4822	57824	62081
4823	57838	62072
4824	57853	62062
4825	57868	62054
4826	57880	62042
4827	57891	62029
4828	57907	62021
4829	57919	62009
4830	57932	61998
4831	57945	61987
4832	57957	61975
4833	57971	61966
4834	57986	61957
4835	58000	61947
4836	58011	61934
4837	58024	61923
4838	58038	61913
4839	58052	61903
4840	58066	61893
4841	58079	61882
4842	58092	61871
4843	58103	61859
4844	58117	61848
4845	58130	61838
4846	58143	61826
4847	58155	61814
4848	58169	61805
4849	58185	61796
4850	58197	61785
4851	58210	61774
4852	58224	61764
4853	58233	61749
4854	58246	61738
4855	58258	61726
4856	58270	61714
4857	58283	61703
4858	58296	61692
4859	58306	61678
4860	58318	61666
4861	58331	61655
4862	58344	61644
4863	58354	61630
4864	58364	61616
4865	58376	61604
4866	58389	61593
4867	58398	61578
4868	58412	61568
4869	58422	61553
4870	58431	61539
4871	58443	61526
4872	58453	61512
4873	58463	61499
4874	58475	61486
4875	58488	61475
4876	58499	61462
4877	58511	61451
4878	58524	61440
4879	58536	61427
4880	58548	61416
4881	58559	61402
4882	58570	61389
4883	58579	61375
4884	58590	61361
4885	58600	61347
4886	58610	61333
4887	58621	61320
4888	58631	61306
4889	58641	61292
4890	58652	61278
4891	58661	61264
4892	58673	61252
4893	58684	61238
4894	58693	61224
4895	58705	61211
4896	58715	61198
4897	58726	61184
4898	58739	61173
4899	58749	61159
4900	58759	61145
4901	58770	61132
4902	58781	61119
4903	58791	61106
4904	58805	61095
4905	58815	61081
4906	58824	61066
4907	58838	61056
4908	58849	61043
4909	58859	61029
4910	58869	61015
4911	58879	61001
4912	58890	60988
4913	58901	60975
4914	58912	60962
4915	58923	60949
4916	58934	60936
4917	58944	60922
4918	58954	60908
4919	58967	60897
4920	58978	60884
4921	58988	60870
4922	58999	60857
4923	59010	60844
4924	59020	60830
4925	59031	60817
4926	59041	60803
4927	59052	60790
4928	59064	60778
4929	59075	60765
4930	59087	60753
4931	59099	60741
4932	59110	60728
4933	59119	60713
4934	59131	60701
4935	59140	60686
4936	59150	60672
4937	59160	60658
4938	59171	60644
4939	59181	60631
4940	59192	60617
4941	59201	60603
4942	59213	60591
4943	59223	60577
4944	59233	60563
4945	59246	60552
4946	59258	60540
4947	59268	60526
4948	59280	60514
4949	59289	60499
4950	59299	60485
4951	59311	60473
4952	59321	60459
4953	59330	60444
4954	59341	60431
4955	59351	60417
4956	59362	60404
4957	59374	60392
4958	59384	60378
4959	59396	60366
4960	59407	60353
4961	59420	60342
4962	59429	60328
4963	59441	60316
4964	59452	60302
4965	59462	60289
4966	59473	60275
4967	59483	60261
4968	59494	60248
4969	59505	60235
4970	59516	60223
4971	59528	60210
4972	59540	60199
4973	59551	60185
4974	59560	60171
4975	59572	60159
4976	59582	60144
4977	59593	60132
4978	59606	60121
4979	59617	60108
4980	59627	60094
4981	59640	60083
4982	59650	60069
4983	59661	60056
4984	59672	60043
4985	59682	60029
4986	59692	60015
4987	59704	60003
4988	59713	59988
4989	59724	59975
4990	59735	59963
4991	59745	59948
4992	59755	59934
4993	59765	59921
4994	59775	59907
4995	59787	59895
4996	59798	59881
4997	59808	59868
4998	59818	59854
4999	59829	59841
5000	59839	59827
5001	59851	59815
5002	59861	59802
5003	59872	59788
5004	59884	59776
5005	59894	59762
5006	59905	59749
5007	59915	59736
5008	59925	59722
5009	59937	59710
5010	59948	59697
5011	59957	59682
5012	59969	59670
5013	59984	59661
5014	59995	59648
5015	60005	59634
5016	60016	59621
5017	60028	59609
5018	60042	59599
5019	60056	59590
5020	60068	59577
5021	60080	59565
5022	60091	59553
5023	60103	59541
5024	60114	59528
5025	60127	59516
5026	60143	59509
5027	60159	59501
5028	60173	59491
5029	60187	59481
5030	60199	59469
5031	60213	59459
5032	60229	59451
5033	60247	59445
5034	60263	59437
5035	60280	59430
5036	60295	59421
5037	60309	59411
5038	60323	59401
5039	60340	59394
5040	60353	59383
5041	60364	59370
5042	60378	59361
5043	60392	59350
5044	60407	59342
5045	60422	59332
5046	60438	59324
5047	60451	59313
5048	60464	59302
5049	60477	59291
5050	60492	59282
5051	60507	59273
5052	60522	59264
5053	60538	59256
5054	60556	59250
5055	60572	59242
5056	60587	59233
5057	60599	59221
5058	60611	59209
5059	60627	59201
5060	60641	59191
5061	60656	59182
5062	60672	59174
5063	60701	59179
5064	60714	59167
5065	60726	59156
5066	60739	59144
5067	60753	59134
5068	60769	59126
5069	60785	59118
5070	60797	59106
5071	60810	59096
5072	60822	59084
5073	60839	59076
5074	60853	59066
5075	60867	59055
5076	60880	59045
5077	60891	59032
5078	60905	59022
5079	60919	59012
5080	60933	59002
5081	60952	58997
5082	60967	58987
5083	60981	58978
5084	60994	58967
5085	61006	58955
5086	61019	58944
5087	61039	58939
5088	61057	58933
5089	61070	58922
5090	61084	58912
5091	61102	58905
5092	61117	58896
5093	61133	58889
5094	61149	58881
5095	61167	58874
5096	61185	58867
5097	61202	58860
5098	61218	58853
5099	61234	58844
5100	61249	58835
5101	61266	58827
5102	61280	58817
5103	61294	58807
5104	61307	58796
5105	61319	58785
5106	61332	58774
5107	61347	58764
5108	61360	58754
5109	61375	58744
5110	61389	58734
5111	61402	58722
5112	61413	58710
5113	61425	58698
5114	61438	58687
5115	61448	58673
5116	61461	58662
5117	61474	58650
5118	61485	58637
5119	61496	58624
5120	61508	58613
5121	61520	58601
5122	61529	58586
5123	61541	58574
5124	61552	58561
5125	61562	58547
5126	61572	58533
5127	61582	58520
5128	61592	58505
5129	61602	58491
5130	61612	58478
5131	61623	58465
5132	61635	58452
5133	61647	58440
5134	61660	58429
5135	61672	58417
5136	61686	58407
5137	61698	58395
5138	61710	58383
5139	61725	58374
5140	61741	58366
5141	61754	58355
5142	61771	58347
5143	61785	58337
5144	61801	58329
5145	61819	58322
5146	61835	58314
5147	61850	58305
5148	61865	58296
5149	61880	58287
5150	61893	58276
5151	61909	58267
5152	61921	58255
5153	61936	58246
5154	61948	58234
5155	61959	58221
5156	61971	58209
5157	61985	58199
5158	61998	58187
5159	62013	58178
5160	62025	58167
5161	62046	58163
5162	62061	58154
5163	62075	58144
5164	62089	58133
5165	62106	58126
5166	62123	58118
5167	62137	58109
5168	62151	58099
5169	62166	58089
5170	62182	58080
5171	62197	58072
5172	62209	58060
5173	62222	58048
5174	62235	58037
5175	62249	58027
5176	62264	58017
5177	62278	58008
5178	62292	57997
5179	62302	57983
5180	62315	57972
5181	62329	57962
5182	62342	57951
5183	62354	57938
5184	62363	57924
5185	62373	57910
5186	62385	57898
5187	62395	57884
5188	62407	57872
5189	62417	57858
5190	62426	57843
5191	62436	57830
5192	62445	57815
5193	62457	57802
5194	62467	57788
5195	62477	57775
5196	62487	57761
5197	62497	57747
5198	62509	57735
5199	62522	57723
5200	62531	57709
5201	62542	57695
5202	62552	57682
5203	62562	57668
5204	62573	57655
5205	62584	57642
5206	62593	57628
5207	62605	57615
5208	62615	57602
5209	62625	57588
5210	62636	57575
5211	62647	57562
5212	62657	57548
5213	62669	57536
5214	62680	57523
5215	62690	57509
5216	62701	57496
5217	62712	57483
5218	62723	57470
5219	62735	57458
5220	62747	57446
5221	62761	57435
5222	62775	57425
5223	62790	57416
5224	62805	57407
5225	62819	57397
5226	62833	57387
5227	62849	57378
5228	62862	57367
5229	62875	57356
5230	62893	57349
5231	62911	57343
5232	62922	57330
5233	62938	57322
5234	62953	57312
5235	62969	57304
5236	62982	57293
5237	62995	57281
5238	63005	57268
5239	63020	57258
5240	63032	57246
5241	63044	57234
5242	63056	57222
5243	63066	57208
5244	63079	57197
5245	63088	57182
5246	63098	57168
5247	63108	57154
5248	63118	57140
5249	63129	57127
5250	63139	57113
5251	63148	57099
5252	63158	57085
5253	63167	57070
5254	63178	57057
5255	63188	57043
5256	63199	57030
5257	63209	57017
5258	63220	57004
5259	63229	56989
5260	63240	56976
5261	63250	56963
5262	63261	56949
5263	63271	56936
5264	63280	56921
5265	63291	56908
5266	63302	56895
5267	63313	56882
5268	63324	56869
5269	63333	56854
5270	63344	56842
5271	63355	56828
5272	63365	56814
5273	63376	56801
5274	63386	56788
5275	63395	56773
5276	63406	56760
5277	63417	56747
5278	63427	56733
5279	63438	56720
5280	63449	56707
5281	63460	56694
5282	63472	56682
5283	63483	56670
5284	63494	56656
5285	63506	56644
5286	63517	56632
5287	63527	56618
5288	63540	56607
5289	63554	56596
5290	63567	56585
5291	63582	56576
5292	63595	56565
5293	63611	56556
5294	63626	56547
5295	63639	56535
5296	63651	56524
5297	63662	56511
5298	63676	56501
5299	63691	56491
5300	63703	56479
5301	63716	56468
5302	63728	56456
5303	63745	56449
5304	63762	56441
5305	63778	56432
5306	63791	56421
5307	63804	56410
5308	63818	56400
5309	63833	56390
5310	63851	56384
5311	63863	56372
5312	63875	56359
5313	63888	56348
5314	63901	56338
5315	63918	56330
5316	63938	56325
5317	63956	56318
5318	63975	56312
5319	63995	56307
5320	64018	56305
5321	64037	56298
5322	64055	56292
5323	64076	56288
5324	64142	56323
5325	64154	56311
5326	64170	56303
5327	64191	56298
5328	64208	56290
5329	64225	56282
5330	64238	56272
5331	64282	56287
5332	64295	56276
5333	64311	56267
5334	64326	56258
5335	64348	56255
5336	64362	56244
5337	64380	56237
5338	64406	56238
5339	64421	56228
5340	64435	56218
5341	64454	56212
5342	64470	56203
5343	64486	56194
5344	64500	56184
5345	64518	56177
5346	64535	56169
5347	64553	56162
5348	64568	56153
5349	64583	56143
5350	64594	56130
5351	64608	56120
5352	64619	56107
5353	64634	56097
5354	64649	56087
5355	64658	56073
5356	64674	56065
5357	64689	56055
5358	64707	56048
5359	64725	56041
5360	64743	56034
5361	64758	56025
5362	64777	56018
5363	64793	56010
5364	64809	56001
5365	64830	55997
5366	64850	55992
5367	64865	55982
5368	64882	55974
5369	64897	55965
5370	64910	55953
5371	64926	55945
5372	64941	55935
5373	64955	55925
5374	64970	55915
5375	64987	55907
5376	65001	55897
5377	65019	55889
5378	65033	55879
5379	65047	55869
5380	65062	55859
5381	65076	55848
5382	65091	55838
5383	65103	55827
5384	65117	55816
5385	65131	55806
5386	65145	55795
5387	65157	55783
5388	65169	55771
5389	65183	55761
5390	65199	55752
5391	65214	55743
5392	65231	55734
5393	65246	55725
5394	65261	55715
5395	65277	55706
5396	65293	55697
5397	65308	55688
5398	65320	55675
5399	65331	55663
5400	65345	55652
5401	65358	55641
5402	65370	55628
5403	65379	55614
5404	65392	55603
5405	65406	55592
5406	65417	55579
5407	65428	55566
5408	65440	55553
5409	65450	55540
5410	65462	55528
5411	65473	55515
5412	65484	55501
5413	65494	55487
5414	65506	55475
5415	65517	55462
5416	65527	55449
5417	65538	55436
5418	65549	55422
5419	65560	55409
5420	65571	55397
5421	65584	55386
5422	65594	55371
5423	65605	55358
5424	65616	55345
5425	65625	55331
5426	65637	55319
5427	65648	55305
5428	65657	55290
5429	65667	55277
5430	65678	55264
5431	65688	55250
5432	65699	55237
5433	65708	55223
5434	65721	55211
5435	65733	55198
5436	65743	55185
5437	65754	55172
5438	65764	55158
5439	65774	55144
5440	65784	55130
5441	65794	55117
5442	65805	55103
5443	65816	55090
5444	65826	55077
5445	65836	55062
5446	65847	55049
5447	65856	55035
5448	65868	55023
5449	65881	55011
5450	65892	54999
5451	65906	54988
5452	65918	54976
5453	65929	54963
5454	65938	54949
5455	65951	54937
5456	65962	54924
5457	65976	54913
5458	65987	54900
5459	65998	54888
5460	66008	54874
5461	66018	54860
5462	66029	54847
5463	66042	54836
5464	66054	54823
5465	66066	54811
5466	66078	54799
5467	66089	54786
5468	66099	54772
5469	66113	54762
5470	66125	54749
5471	66135	54735
5472	66147	54723
5473	66157	54710
5474	66169	54697
5475	66181	54686
5476	66193	54673
5477	66203	54659
5478	66214	54646
5479	66226	54634
5480	66236	54620
5481	66246	54607
5482	66258	54595
5483	66271	54583
5484	66282	54570
5485	66292	54557
5486	66310	54549
5487	66324	54539
5488	66339	54529
5489	66350	54516
5490	66365	54507
5491	66380	54497
5492	66396	54487
5493	66413	54480
5494	66426	54469
5495	66438	54456
5496	66451	54444
5497	66464	54433
5498	66476	54421
5499	66491	54412
5500	66503	54400
5501	66514	54386
5502	66527	54375
5503	66539	54363
5504	66550	54350
5505	66561	54337
5506	66576	54327
5507	66590	54317
5508	66603	54305
5509	66613	54291
5510	66626	54280
5511	66640	54270
5512	66652	54258
5513	66664	54245
5514	66676	54233
5515	66688	54221
5516	66700	54208
5517	66712	54197
5518	66726	54186
5519	66739	54175
5520	66752	54163
5521	66763	54151
5522	66779	54142
5523	66792	54130
5524	66804	54118
5525	66819	54108
5526	66832	54097
5527	66845	54085
5528	66856	54072
5529	66867	54059
5530	66878	54047
5531	66888	54033
5532	66902	54022
5533	66913	54009
5534	66923	53995
5535	66934	53982
5536	66945	53970
5537	66958	53958
5538	66969	53945
5539	66985	53936
5540	66999	53926
5541	67010	53912
5542	67021	53900
5543	67034	53888
5544	67050	53879
5545	67063	53868
5546	67075	53855
5547	67086	53842
5548	67100	53832
5549	67115	53822
5550	67126	53809
5551	67138	53797
5552	67150	53786
5553	67162	53773
5554	67173	53760
5555	67184	53747
5556	67196	53735
5557	67207	53722
5558	67219	53710
5559	67234	53700
5560	67246	53688
5561	67261	53678
5562	67274	53667
5563	67287	53655
5564	67302	53646
5565	67319	53637
5566	67336	53629
5567	67351	53619
5568	67366	53609
5569	67382	53601
5570	67399	53592
5571	67413	53582
5572	67427	53571
5573	67440	53560
5574	67454	53549
5575	67466	53537
5576	67479	53526
5577	67494	53516
5578	67508	53505
5579	67521	53494
5580	67532	53481
5581	67546	53470
5582	67558	53458
5583	67570	53446
5584	67588	53438
5585	67602	53428
5586	67615	53417
5587	67627	53404
5588	67642	53394
5589	67657	53385
5590	67673	53375
5591	67689	53366
5592	67700	53353
5593	67711	53340
5594	67725	53330
5595	67740	53320
5596	67754	53310
5597	67768	53299
5598	67780	53287
5599	67791	53273
5600	67801	53260
5601	67812	53247
5602	67823	53234
5603	67836	53222
5604	67847	53210
5605	67859	53198
5606	67872	53186
5607	67888	53177
5608	67904	53168
5609	67918	53157
5610	67932	53147
5611	67947	53137
5612	67958	53124
5613	67973	53114
5614	67990	53106
5615	68004	53095
5616	68018	53085
5617	68033	53075
5618	68047	53064
5619	68059	53052
5620	68071	53040
5621	68086	53030
5622	68101	53020
5623	68116	53010
5624	68131	53000
5625	68148	52991
5626	68160	52979
5627	68172	52967
5628	68184	52955
5629	68200	52946
5630	68216	52937
5631	68231	52927
5632	68246	52917
5633	68261	52907
5634	68274	52896
5635	68286	52884
5636	68300	52873
5637	68315	52863
5638	68329	52852
5639	68340	52840
5640	68351	52827
5641	68363	52815
5642	68378	52804
5643	68393	52794
5644	68405	52783
5645	68417	52770
5646	68431	52759
5647	68447	52750
5648	68461	52740
5649	68475	52729
5650	68486	52716
5651	68496	52702
5652	68509	52691
5653	68520	52677
5654	68530	52664
5655	68543	52653
5656	68555	52641
5657	68566	52627
5658	68580	52616
5659	68592	52605
5660	68605	52593
5661	68619	52582
5662	68633	52572
5663	68647	52561
5664	68662	52551
5665	68677	52541
5666	68690	52530
5667	68704	52519
5668	68715	52506
5669	68727	52494
5670	68742	52484
5671	68756	52473
5672	68771	52463
5673	68783	52451
5674	68795	52439
5675	68808	52427
5676	68823	52418
5677	68838	52407
5678	68855	52399
5679	68869	52388
5680	68883	52378
5681	68897	52367
5682	68910	52355
5683	68928	52348
5684	68941	52336
5685	68955	52326
5686	68969	52315
5687	68984	52305
5688	69000	52295
5689	69014	52285
5690	69025	52272
5691	69039	52261
5692	69052	52250
5693	69065	52238
5694	69076	52226
5695	69086	52212
5696	69097	52199
5697	69108	52185
5698	69118	52172
5699	69129	52159
5700	69138	52145
5701	69148	52131
5702	69159	52118
5703	69169	52104
5704	69180	52091
5705	69190	52078
5706	69201	52065
5707	69212	52052
5708	69223	52039
5709	69234	52025
5710	69245	52012
5711	69255	51999
5712	69265	51985
5713	69276	51972
5714	69285	51958
5715	69295	51944
5716	69305	51930
5717	69316	51917
5718	69327	51904
5719	69337	51891
5720	69347	51877
5721	69359	51864
5722	69373	51854
5723	69383	51840
5724	69395	51828
5725	69406	51815
5726	69417	51802
5727	69428	51789
5728	69439	51776
5729	69449	51762
5730	69459	51749
5731	69470	51735
5732	69480	51722
5733	69492	51710
5734	69502	51696
5735	69513	51683
5736	69529	51674
5737	69541	51662
5738	69552	51649
5739	69564	51637
5740	69577	51625
5741	69593	51616
5742	69608	51606
5743	69625	51597
5744	69639	51586
5745	69656	51578
5746	69669	51566
5747	69680	51554
5748	69693	51542
5749	69709	51533
5750	69725	51524
5751	69741	51514
5752	69755	51504
5753	69770	51494
5754	69783	51482
5755	69796	51470
5756	69808	51458
5757	69822	51447
5758	69835	51437
5759	69848	51425
5760	69861	51413
5761	69874	51402
5762	69888	51391
5763	69902	51380
5764	69918	51371
5765	69930	51359
5766	69945	51348
5767	69961	51339
5768	69976	51329
5769	69989	51318
5770	70005	51309
5771	70020	51299
5772	70036	51289
5773	70052	51280
5774	70068	51271
5775	70082	51260
5776	70099	51251
5777	70114	51241
5778	70130	51232
5779	70144	51221
5780	70156	51209
5781	70173	51200
5782	70186	51189
5783	70201	51178
5784	70217	51169
5785	70233	51160
5786	70252	51153
5787	70268	51143
5788	70283	51134
5789	70299	51124
5790	70317	51117
5791	70334	51108
5792	70347	51097
5793	70365	51088
5794	70384	51081
5795	70401	51073
5796	70420	51065
5797	70436	51056
5798	70455	51049
5799	70468	51037
5800	70484	51028
5801	70499	51018
5802	70526	51016
5803	70544	51009
5804	70558	50998
5805	70572	50987
5806	70583	50974
5807	70599	50965
5808	70612	50953
5809	70631	50946
5810	70650	50938
5811	70661	50926
5812	70676	50915
5813	70692	50906
5814	70707	50896
5815	70722	50886
5816	70736	50875
5817	70750	50864
5818	70768	50856
5819	70781	50844
5820	70795	50834
5821	70809	50823
5822	70822	50811
5823	70838	50802
5824	70854	50792
5825	70870	50783
5826	70885	50773
5827	70899	50762
5828	70914	50752
5829	70927	50740
5830	70945	50732
5831	70957	50720
5832	70972	50710
5833	70988	50701
5834	71004	50691
5835	71019	50681
5836	71034	50671
5837	71048	50659
5838	71061	50649
5839	71075	50637
5840	71088	50626
5841	71104	50616
5842	71119	50606
5843	71137	50598
5844	71154	50590
5845	71172	50581
5846	71187	50571
5847	71212	50568
5848	71253	50576
5849	71276	50572
5850	71290	50561
5851	71301	50548
5852	71317	50539
5853	71333	50529
5854	71351	50521
5855	71364	50509
5856	71376	50497
5857	71390	50486
5858	71404	50475
5859	71418	50464
5860	71432	50453
5861	71447	50443
5862	71460	50431
5863	71473	50420
5864	71483	50406
5865	71495	50394
5866	71506	50381
5867	71519	50369
5868	71531	50357
5869	71544	50345
5870	71554	50331
5871	71564	50318
5872	71574	50304
5873	71585	50291
5874	71596	50278
5875	71609	50267
5876	71622	50255
5877	71632	50241
5878	71644	50229
5879	71655	50216
5880	71666	50202
5881	71675	50188
5882	71685	50175
5883	71695	50161
5884	71708	50149
5885	71719	50136
5886	71728	50122
5887	71740	50109
5888	71749	50095
5889	71759	50081
5890	71771	50069
5891	71780	50054
5892	71793	50043
5893	71806	50031
5894	71817	50018
5895	71827	50005
5896	71839	49993
5897	71849	49979
5898	71860	49965
5899	71872	49953
5900	71886	49942
5901	71897	49929
5902	71908	49916
5903	71919	49904
5904	71930	49890
5905	71940	49877
5906	71952	49864
5907	71961	49850
5908	71971	49836
5909	71982	49823
5910	71990	49808
5911	72002	49796
5912	72012	49782
5913	72022	49769
5914	72033	49756
5915	72043	49742
5916	72053	49728
5917	72065	49716
5918	72075	49702
5919	72086	49689
5920	72098	49677
5921	72107	49662
5922	72118	49649
5923	72128	49636
5924	72139	49623
5925	72150	49610
5926	72162	49598
5927	72172	49584
5928	72184	49571
5929	72195	49558
5930	72204	49544
5931	72215	49531
5932	72225	49518
5933	72234	49503
5934	72245	49490
5935	72253	49476
5936	72265	49463
5937	72276	49450
5938	72285	49436
5939	72295	49422
5940	72306	49409
5941	72315	49395
5942	72326	49382
5943	72336	49368
5944	72346	49355
5945	72356	49341
5946	72367	49328
5947	72378	49315
5948	72389	49302
5949	72399	49288
5950	72409	49275
5951	72419	49261
5952	72428	49247
5953	72439	49234
5954	72449	49220
5955	72459	49206
5956	72470	49193
5957	72481	49180
5958	72493	49168
5959	72503	49154
5960	72513	49141
5961	72523	49127
5962	72532	49113
5963	72543	49100
5964	72554	49087
5965	72563	49073
5966	72577	49062
5967	72588	49048
5968	72596	49034
5969	72608	49021
5970	72617	49007
5971	72629	48995
5972	72642	48983
5973	72655	48971
5974	72667	48959
5975	72678	48947
5976	72690	48934
5977	72700	48921
5978	72710	48907
5979	72720	48894
5980	72730	48880
5981	72742	48867
5982	72752	48854
5983	72762	48840
5984	72772	48827
5985	72783	48814
5986	72792	48800
5987	72803	48787
5988	72813	48773
5989	72824	48760
5990	72835	48747
5991	72845	48733
5992	72856	48720
5993	72867	48708
5994	72879	48695
5995	72890	48682
5996	72906	48673
5997	72918	48660
5998	72927	48646
5999	72938	48633
6000	72948	48620
6001	72958	48606
6002	72968	48593
6003	72978	48579
6004	72988	48566
6005	73000	48553
6006	73008	48538
6007	73018	48525
6008	73029	48512
6009	73040	48499
6010	73052	48487
6011	73063	48473
6012	73072	48460
6013	73082	48446
6014	73092	48432
6015	73103	48419
6016	73115	48407
6017	73127	48395
6018	73137	48381
6019	73149	48369
6020	73159	48355
6021	73169	48341
6022	73180	48329
6023	73190	48315
6024	73201	48302
6025	73212	48289
6026	73221	48275
6027	73232	48262
6028	73243	48249
6029	73253	48236
6030	73264	48223
6031	73274	48209
6032	73284	48196
6033	73295	48183
6034	73306	48170
6035	73316	48156
6036	73328	48144
6037	73339	48131
6038	73349	48118
6039	73360	48105
6040	73371	48092
6041	73381	48078
6042	73391	48065
6043	73402	48052
6044	73414	48039
6045	73426	48027
6046	73436	48014
6047	73450	48003
6048	73461	47990
6049	73471	47977
6050	73482	47964
6051	73494	47951
6052	73505	47938
6053	73516	47925
6054	73528	47913
6055	73539	47901
6056	73551	47888
6057	73561	47874
6058	73571	47861
6059	73581	47848
6060	73593	47835
6061	73604	47823
6062	73614	47809
6063	73624	47796
6064	73635	47783
6065	73647	47770
6066	73660	47758
6067	73681	47752
6068	73692	47739
6069	73704	47727
6070	73718	47716
6071	73730	47704
6072	73741	47691
6073	73750	47677
6074	73763	47665
6075	73774	47652
6076	73785	47640
6077	73795	47626
6078	73805	47612
6079	73815	47599
6080	73827	47586
6081	73838	47574
6082	73850	47561
6083	73859	47547
6084	73870	47535
6085	73881	47522
6086	73891	47508
6087	73901	47495
6088	73912	47481
6089	73921	47468
6090	73932	47455
6091	73942	47441
6092	73952	47428
6093	73964	47415
6094	73973	47401
6095	73985	47389
6096	73995	47376
6097	74005	47362
6098	74016	47349
6099	74026	47336
6100	74036	47322
6101	74047	47309
6102	74057	47296
6103	74067	47282
6104	74080	47271
6105	74090	47257
6106	74100	47244
6107	74111	47231
6108	74123	47219
6109	74134	47206
6110	74145	47193
6111	74155	47179
6112	74166	47166
6113	74176	47153
6114	74185	47139
6115	74196	47126
6116	74207	47113
6117	74217	47100
6118	74228	47087
6119	74238	47074
6120	74248	47060
6121	74259	47047
6122	74269	47034
6123	74280	47021
6124	74290	47007
6125	74301	46994
6126	74312	46982
6127	74322	46968
6128	74332	46955
6129	74343	46942
6130	74353	46928
6131	74362	46914
6132	74374	46902
6133	74383	46888
6134	74393	46875
6135	74403	46861
6136	74412	46847
6137	74424	46834
6138	74435	46822
6139	74445	46809
6140	74456	46796
6141	74466	46782
6142	74477	46769
6143	74488	46757
6144	74498	46743
6145	74510	46731
6146	74520	46717
6147	74531	46704
6148	74544	46693
6149	74554	46680
6150	74564	46666
6151	74575	46653
6152	74585	46639
6153	74594	46626
6154	74605	46613
6155	74615	46599
6156	74625	46586
6157	74637	46574
6158	74647	46561
6159	74658	46547
6160	74669	46534
6161	74679	46521
6162	74689	46508
6163	74700	46495
6164	74710	46482
6165	74721	46469
6166	74731	46455
6167	74742	46442
6168	74754	46430
6169	74763	46416
6170	74773	46403
6171	74797	46398
6172	74817	46390
6173	74828	46378
6174	74838	46364
6175	74849	46351
6176	74859	46338
6177	74870	46325
6178	74881	46313
6179	74890	46299
6180	74902	46286
6181	74912	46273
6182	74922	46259
6183	74931	46246
6184	74941	46232
6185	74953	46220
6186	74965	46207
6187	74975	46194
6188	74985	46181
6189	74995	46167
6190	75004	46153
6191	75015	46140
6192	75025	46127
6193	75035	46114
6194	75048	46102
6195	75058	46089
6196	75067	46075
6197	75078	46062
6198	75089	46049
6199	75101	46037
6200	75112	46024
6201	75121	46010
6202	75131	45996
6203	75141	45983
6204	75150	45969
6205	75161	45956
6206	75173	45944
6207	75184	45931
6208	75195	45919
6209	75205	45905
6210	75217	45893
6211	75229	45881
6212	75239	45867
6213	75250	45855
6214	75261	45842
6215	75271	45829
6216	75281	45815
6217	75293	45803
6218	75303	45790
6219	75315	45777
6220	75325	45764
6221	75336	45751
6222	75347	45738
6223	75357	45725
6224	75366	45711
6225	75377	45698
6226	75387	45685
6227	75397	45672
6228	75407	45658
6229	75417	45645
6230	75428	45632
6231	75438	45619
6232	75449	45606
6233	75462	45594
6234	75472	45581
6235	75481	45567
6236	75493	45554
6237	75503	45542
6238	75513	45528
6239	75525	45516
6240	75535	45503
6241	75545	45489
6242	75557	45477
6243	75569	45464
6244	75579	45451
6245	75590	45439
6246	75600	45425
6247	75611	45413
6248	75623	45400
6249	75633	45387
6250	75643	45373
6251	75653	45360
6252	75663	45347
6253	75675	45334
6254	75685	45321
6255	75696	45308
6256	75706	45295
6257	75716	45282
6258	75726	45269
6259	75736	45255
6260	75746	45242
6261	75757	45229
6262	75768	45216
6263	75778	45203
6264	75789	45190
6265	75799	45177
6266	75809	45163
6267	75821	45151
6268	75831	45138
6269	75840	45124
6270	75851	45111
6271	75862	45098
6272	75872	45085
6273	75882	45072
6274	75892	45058
6275	75902	45045
6276	75913	45032
6277	75924	45019
6278	75935	45007
6279	75945	44994
6280	75957	44981
6281	75968	44968
6282	75978	44955
6283	75988	44942
6284	75999	44929
6285	76011	44917
6286	76020	44903
6287	76031	44890
6288	76056	44886
6289	76073	44877
6290	76086	44865
6291	76096	44852
6292	76107	44839
6293	76116	44825
6294	76128	44813
6295	76139	44800
6296	76149	44787
6297	76159	44774
6298	76170	44761
6299	76180	44748
6300	76191	44735
6301	76202	44722
6302	76212	44709
6303	76223	44696
6304	76233	44683
6305	76243	44670
6306	76256	44658
6307	76265	44644
6308	76277	44631
6309	76286	44618
6310	76296	44605
6311	76308	44592
6312	76321	44581
6313	76334	44569
6314	76345	44556
6315	76355	44543
6316	76365	44530
6317	76375	44517
6318	76387	44505
6319	76399	44493
6320	76410	44480
6321	76420	44466
6322	76430	44453
6323	76441	44440
6324	76453	44428
6325	76463	44415
6326	76474	44402
6327	76484	44389
6328	76494	44375
6329	76505	44363
6330	76515	44350
6331	76525	44336
6332	76536	44324
6333	76548	44311
