iter	MAE
4773	1.93124649
4774	1.93119006
4775	1.931145529
4776	1.931122358
4777	1.93099362
4778	1.930916919
4779	1.930830747
4780	1.930797941
4781	1.930774364
4782	1.930690978
4783	1.930683395
4784	1.930524862
4785	1.930501257
4786	1.930446701
4787	1.930429558
4788	1.930363376
4789	1.930337291
4790	1.930215001
4791	1.930178688
4792	1.930163457
4793	1.930146139
4794	1.93008758
4795	1.929957999
4796	1.929818062
4797	1.929796626
4798	1.929604257
4799	1.929486292
4800	1.929189613
4801	1.929067624
4802	1.928850845
4803	1.928834882
4804	1.928766095
4805	1.92874679
4806	1.928511354
4807	1.928397219
4808	1.928349012
4809	1.928232413
4810	1.928181908
4811	1.928163586
4812	1.928136118
4813	1.928121727
4814	1.928047878
4815	1.927931096
4816	1.927907031
4817	1.92763468
4818	1.927608689
4819	1.927560363
4820	1.927525613
4821	1.927442392
4822	1.92721012
4823	1.92703031
4824	1.927022865
4825	1.926996881
4826	1.926969882
4827	1.926913298
4828	1.926723511
4829	1.926707896
4830	1.92667496
4831	1.926511428
4832	1.926458663
4833	1.926374589
4834	1.926348003
4835	1.926335706
4836	1.926318759
4837	1.926210114
4838	1.926155182
4839	1.926110637
4840	1.926079796
4841	1.925923246
4842	1.925892341
4843	1.925866342
4844	1.925853795
4845	1.925666494
4846	1.925536148
4847	1.925455048
4848	1.925329616
4849	1.925250402
4850	1.925220612
4851	1.925084479
4852	1.924972488
4853	1.924943876
4854	1.924915826
4855	1.924908175
4856	1.924881765
4857	1.924552659
4858	1.924421272
4859	1.92441175
4860	1.924270952
4861	1.924223569
4862	1.924106939
4863	1.924094701
4864	1.924071525
4865	1.924018368
4866	1.924002685
4867	1.923991602
4868	1.923829928
4869	1.923816867
4870	1.923804574
4871	1.923777694
4872	1.923768537
4873	1.923752425
4874	1.923727386
4875	1.923605383
4876	1.92347697
4877	1.923254777
4878	1.923123378
4879	1.922901473
4880	1.922761738
4881	1.922736065
4882	1.922480912
4883	1.922435672
4884	1.922370598
4885	1.922302299
4886	1.922290936
4887	1.922253967
4888	1.922141337
4889	1.922127757
4890	1.922098567
4891	1.922074263
4892	1.922025393
4893	1.922006115
4894	1.921974566
4895	1.921854665
4896	1.921780492
4897	1.921508244
4898	1.921465087
4899	1.921384193
4900	1.921244129
4901	1.921211546
4902	1.920996242
4903	1.92098975
4904	1.920885073
4905	1.920876832
4906	1.920697489
4907	1.920530907
4908	1.920463451
4909	1.920418862
4910	1.92039749
4911	1.920381715
4912	1.920175016
4913	1.920129393
4914	1.920059766
4915	1.919732567
4916	1.919678227
4917	1.91963219
4918	1.919474055
4919	1.919385947
4920	1.919028697
4921	1.918927742
4922	1.918898539
4923	1.918772061
4924	1.918738334
4925	1.918709483
4926	1.918674775
4927	1.918356798
4928	1.918226899
4929	1.918047548
4930	1.918007456
4931	1.91798999
4932	1.917965048
4933	1.917935555
4934	1.917714286
4935	1.91770521
4936	1.917699332
4937	1.917646405
4938	1.917533268
4939	1.917497571
4940	1.917422428
4941	1.917370495
4942	1.917256313
4943	1.917097672
4944	1.91698872
4945	1.916928427
4946	1.916904872
4947	1.916883089
4948	1.916682491
4949	1.916671203
4950	1.916605571
4951	1.916493635
4952	1.916443417
4953	1.916432092
4954	1.916360031
4955	1.916309298
4956	1.916210992
4957	1.916151139
4958	1.916048234
4959	1.915878615
4960	1.915806722
4961	1.9156666
4962	1.915656532
4963	1.915605815
4964	1.9155427
4965	1.915498822
4966	1.915385538
4967	1.915288324
4968	1.915253647
4969	1.915202408
4970	1.915060409
4971	1.914833936
4972	1.914694712
4973	1.914551482
4974	1.914544793
4975	1.914425291
4976	1.914405197
4977	1.914059475
4978	1.913699016
4979	1.913571556
4980	1.913435472
4981	1.913388194
4982	1.913199472
4983	1.912941437
4984	1.912871982
4985	1.912838998
4986	1.912819651
4987	1.912615403
4988	1.91260825
4989	1.912537059
4990	1.912409005
4991	1.912375033
4992	1.912364953
4993	1.912343965
4994	1.912191503
4995	1.912085068
4996	1.911990097
4997	1.911780641
4998	1.911738354
4999	1.911609745
5000	1.91151428
5001	1.911465122
5002	1.911450481
5003	1.911333405
5004	1.911321603
5005	1.911253608
5006	1.911225781
5007	1.911162845
5008	1.910956071
5009	1.910894966
5010	1.910694749
5011	1.910665706
5012	1.910562415
5013	1.910542189
5014	1.910478713
5015	1.910454034
5016	1.91042005
5017	1.910345881
5018	1.910154956
5019	1.910026568
5020	1.910008022
5021	1.909789901
5022	1.909746851
5023	1.909692036
5024	1.909587463
5025	1.909436152
5026	1.90933675
5027	1.909327978
5028	1.909183967
5029	1.90914081
5030	1.909126064
5031	1.909102839
5032	1.909073646
5033	1.909036069
5034	1.908970974
5035	1.908875017
5036	1.908826573
5037	1.908794594
5038	1.908777106
5039	1.908574495
5040	1.908541491
5041	1.908526017
5042	1.908400285
5043	1.908388969
5044	1.90829028
5045	1.908198947
5046	1.908148153
5047	1.908039947
5048	1.907802986
5049	1.907693518
5050	1.907578167
5051	1.907537651
5052	1.907509493
5053	1.90748236
5054	1.907318782
5055	1.907297269
5056	1.907090872
5057	1.907050765
5058	1.906992173
5059	1.906978626
5060	1.906892868
5061	1.906882679
5062	1.906823435
5063	1.90679156
5064	1.906711634
5065	1.906592774
5066	1.906584893
5067	1.906576602
5068	1.906526616
5069	1.906384481
5070	1.906376368
5071	1.90612283
5072	1.906103385
5073	1.905948901
5074	1.905936143
5075	1.905922502
5076	1.905799895
5077	1.905654061
5078	1.905323322
5079	1.905201354
5080	1.905079245
5081	1.905026108
5082	1.905004783
5083	1.904810237
5084	1.904540974
5085	1.904511704
5086	1.904494911
5087	1.90438688
5088	1.904366526
5089	1.904355339
5090	1.904213361
5091	1.90410448
5092	1.904096357
5093	1.904066216
5094	1.904047683
5095	1.903965284
5096	1.903896504
5097	1.903848425
5098	1.90373331
5099	1.903633828
5100	1.903469261
5101	1.90332364
5102	1.903303809
5103	1.903293537
5104	1.903212344
5105	1.903105553
5106	1.903049576
5107	1.902849582
5108	1.902833012
5109	1.902795084
5110	1.902551326
5111	1.902262206
5112	1.902107816
5113	1.902014898
5114	1.901884012
5115	1.901850201
5116	1.901737457
5117	1.901624314
5118	1.901426389
5119	1.901305263
5120	1.901241219
5121	1.901207382
5122	1.901193434
5123	1.901154154
5124	1.901128812
5125	1.901099326
5126	1.901088584
5127	1.901005338
5128	1.900995372
5129	1.900959688
5130	1.900885741
5131	1.900791811
5132	1.900746103
5133	1.900670472
5134	1.90066351
5135	1.90061265
5136	1.900564657
5137	1.90050127
5138	1.900357965
5139	1.900339328
5140	1.900153911
5141	1.89997508
5142	1.89986228
5143	1.899814773
5144	1.899715968
5145	1.899639123
5146	1.899620032
5147	1.899608974
5148	1.899588614
5149	1.899444561
5150	1.89943259
5151	1.899315953
5152	1.899306708
5153	1.899170914
5154	1.899063342
5155	1.898963106
5156	1.898932367
5157	1.898850455
5158	1.898776328
5159	1.89868304
5160	1.898613425
5161	1.898346148
5162	1.898311366
5163	1.898227263
5164	1.898095751
5165	1.89799363
5166	1.89789002
5167	1.897840872
5168	1.897814939
5169	1.897775169
5170	1.897760602
5171	1.897647452
5172	1.8976372
5173	1.897485522
5174	1.897383558
5175	1.897250776
5176	1.897179884
5177	1.897116209
5178	1.897006785
5179	1.896997562
5180	1.896949637
5181	1.896822679
5182	1.896668294
5183	1.896519101
5184	1.896504027
5185	1.896486895
5186	1.896347881
5187	1.896339808
5188	1.896246633
5189	1.896165743
5190	1.896157402
5191	1.896139974
5192	1.896109458
5193	1.896052076
5194	1.895892369
5195	1.895775816
5196	1.895766336
5197	1.895654048
5198	1.895505782
5199	1.895328976
5200	1.895303718
5201	1.895258485
5202	1.895253717
5203	1.895153521
5204	1.895118981
5205	1.894777775
5206	1.894768999
5207	1.89471595
5208	1.894653478
5209	1.894619905
5210	1.894482753
5211	1.894355375
5212	1.894318274
5213	1.894188195
5214	1.894049696
5215	1.893989148
5216	1.893965381
5217	1.893940267
5218	1.893912585
5219	1.893868194
5220	1.893802865
5221	1.893632593
5222	1.893616657
5223	1.893517115
5224	1.89333235
5225	1.89324173
5226	1.893188193
5227	1.893057355
5228	1.893028715
5229	1.89300296
5230	1.892834826
5231	1.892797112
5232	1.892768239
5233	1.892669539
5234	1.892594751
5235	1.892337794
5236	1.892317726
5237	1.892286227
5238	1.892277049
5239	1.892246906
5240	1.892214144
5241	1.89220403
5242	1.892182757
5243	1.892169621
5244	1.892067016
5245	1.892060316
5246	1.892052169
5247	1.892044507
5248	1.891948504
5249	1.891746274
5250	1.891722431
5251	1.891706076
5252	1.891699018
5253	1.891649336
5254	1.89155356
5255	1.891531458
5256	1.891345128
5257	1.891306945
5258	1.891214576
5259	1.891160782
5260	1.891039744
5261	1.890841638
5262	1.890819764
5263	1.890690755
5264	1.890672811
5265	1.890431089
5266	1.890290316
5267	1.890239897
5268	1.890100534
5269	1.890069778
5270	1.889925701
5271	1.889827853
5272	1.889756746
5273	1.889684506
5274	1.889610328
5275	1.889592446
5276	1.889570083
5277	1.889444353
5278	1.889387238
5279	1.889295277
5280	1.889235739
5281	1.889078591
5282	1.888982911
5283	1.888795349
5284	1.888719868
5285	1.888689207
5286	1.888625034
5287	1.888614821
5288	1.888490365
5289	1.888443658
5290	1.8884311
5291	1.888284087
5292	1.888274155
5293	1.888220746
5294	1.887988168
5295	1.88797748
5296	1.887880006
5297	1.887855092
5298	1.887833843
5299	1.887708839
5300	1.887678806
5301	1.887564027
5302	1.887540777
5303	1.887418657
5304	1.887366875
5305	1.887273607
5306	1.887244648
5307	1.887180526
5308	1.887097908
5309	1.88700162
5310	1.886911773
5311	1.886889742
5312	1.886803808
5313	1.886781734
5314	1.886774252
5315	1.886758472
5316	1.886604954
5317	1.886446847
5318	1.88626473
5319	1.88617028
5320	1.886083144
5321	1.886063666
5322	1.885914997
5323	1.885637651
5324	1.885545965
5325	1.88550491
5326	1.885455389
5327	1.885353503
5328	1.885310261
5329	1.885301282
5330	1.885294872
5331	1.885120572
5332	1.885111735
5333	1.885019935
5334	1.884999607
5335	1.884975294
5336	1.884968208
5337	1.884908496
5338	1.884852097
5339	1.884736532
5340	1.884649068
5341	1.884562504
5342	1.884537718
5343	1.884466189
5344	1.884369469
5345	1.884175676
5346	1.884032852
5347	1.883881885
5348	1.883737939
5349	1.883649088
5350	1.883606067
5351	1.883542361
5352	1.883538133
5353	1.883424045
5354	1.883240816
5355	1.883217735
5356	1.883121312
5357	1.883108992
5358	1.883032744
5359	1.882945678
5360	1.882847666
5361	1.882816274
5362	1.88254145
5363	1.882400551
5364	1.882261079
5365	1.882189607
5366	1.882066139
5367	1.882046397
5368	1.88195273
5369	1.881841255
5370	1.881755897
5371	1.881593775
5372	1.881466517
5373	1.881374786
5374	1.881338617
5375	1.881314449
5376	1.881300036
5377	1.881270558
5378	1.881216479
5379	1.8811885
5380	1.881104499
5381	1.880992235
5382	1.880980061
5383	1.880747023
5384	1.880726496
5385	1.880720224
5386	1.880700377
5387	1.88068505
5388	1.880645572
5389	1.880510875
5390	1.880465185
5391	1.880411354
5392	1.880148251
5393	1.880128177
5394	1.880087193
5395	1.879899977
5396	1.879798438
5397	1.879676552
5398	1.879655937
5399	1.879640294
5400	1.879609388
5401	1.879513023
5402	1.879448763
5403	1.87940737
5404	1.879352761
5405	1.879227899
5406	1.879070579
5407	1.879013573
5408	1.879003983
5409	1.878958111
5410	1.878930359
5411	1.878920575
5412	1.878825848
5413	1.878776176
5414	1.878638607
5415	1.878562555
5416	1.878537783
5417	1.878414404
5418	1.878388577
5419	1.878345944
5420	1.87827527
5421	1.878230934
5422	1.878218619
5423	1.878136287
5424	1.8780902
5425	1.878054374
5426	1.877940645
5427	1.877852167
5428	1.877827551
5429	1.877795644
5430	1.877731769
5431	1.877637531
5432	1.877610443
5433	1.877536531
5434	1.877300697
5435	1.87711292
5436	1.877034926
5437	1.876945059
5438	1.876935651
5439	1.876912934
5440	1.876894982
5441	1.876655296
5442	1.876626441
5443	1.876554692
5444	1.876517772
5445	1.876500079
5446	1.876442165
5447	1.876431351
5448	1.876408815
5449	1.876267388
5450	1.876251266
5451	1.876195961
5452	1.876020348
5453	1.875832796
5454	1.875746808
5455	1.875720714
5456	1.875679943
5457	1.87558915
5458	1.875480767
5459	1.875321348
5460	1.875272168
5461	1.875258846
5462	1.875170846
5463	1.874901225
5464	1.874754125
5465	1.874626513
5466	1.874523089
5467	1.874449494
5468	1.874430623
5469	1.87441293
5470	1.874300353
5471	1.874070759
5472	1.874043165
5473	1.873979824
5474	1.873798628
5475	1.873780131
5476	1.873726599
5477	1.873661945
5478	1.873484678
5479	1.873427619
5480	1.873336536
5481	1.873283787
5482	1.873241622
5483	1.873189287
5484	1.873111995
5485	1.873105976
5486	1.872968089
5487	1.872943459
5488	1.872814904
5489	1.872791958
5490	1.872610126
5491	1.872506602
5492	1.872476514
5493	1.872448926
5494	1.872371182
5495	1.872338426
5496	1.872259753
5497	1.87223227
5498	1.872224221
5499	1.871900593
5500	1.871734476
5501	1.871639027
5502	1.871528273
5503	1.871492501
5504	1.871440577
5505	1.871431624
5506	1.87126681
5507	1.871256041
5508	1.871217566
5509	1.871201804
5510	1.871139081
5511	1.87111465
5512	1.871084453
5513	1.871029372
5514	1.87090727
5515	1.870861362
5516	1.870810474
5517	1.870751358
5518	1.870660085
5519	1.870649179
5520	1.870504911
5521	1.870463847
5522	1.870319455
5523	1.870305938
5524	1.870260514
5525	1.870079545
5526	1.869867217
5527	1.869776629
5528	1.869761077
5529	1.869751424
5530	1.869733444
5531	1.869716335
5532	1.869653337
5533	1.869593207
5534	1.869561641
5535	1.869540996
5536	1.869522212
5537	1.869164486
5538	1.869158186
5539	1.86901438
5540	1.868990746
5541	1.868973845
5542	1.868935166
5543	1.868905454
5544	1.868671419
5545	1.868632567
5546	1.868530851
5547	1.868499578
5548	1.868462842
5549	1.868454762
5550	1.868449471
5551	1.868428628
5552	1.868401256
5553	1.868365498
5554	1.868343118
5555	1.868249149
5556	1.868186801
5557	1.868131329
5558	1.868102512
5559	1.868002289
5560	1.867992144
5561	1.867955762
5562	1.867869138
5563	1.867763282
5564	1.867701422
5565	1.867539535
5566	1.867361441
5567	1.867281939
5568	1.86725838
5569	1.867166671
5570	1.867018775
5571	1.866999341
5572	1.866903502
5573	1.866851666
5574	1.866698273
5575	1.866626111
5576	1.866608278
5577	1.86655209
5578	1.86650162
5579	1.866487417
5580	1.866476397
5581	1.866392675
5582	1.866385345
5583	1.86634442
5584	1.865993746
5585	1.865980648
5586	1.865931421
5587	1.865922512
5588	1.865799785
5589	1.865684685
5590	1.865670224
5591	1.865476991
5592	1.865465817
5593	1.865410595
5594	1.865403396
5595	1.865148183
5596	1.865097284
5597	1.865086259
5598	1.864985772
5599	1.864951201
5600	1.864944824
5601	1.864923108
5602	1.864871917
5603	1.864813511
5604	1.864801436
5605	1.864742741
5606	1.864736853
5607	1.864560807
5608	1.864393691
5609	1.864352318
5610	1.864166953
5611	1.864114293
5612	1.864103061
5613	1.86401039
5614	1.863919479
5615	1.863900575
5616	1.863847712
5617	1.863741008
5618	1.863728373
5619	1.863558229
5620	1.863530731
5621	1.863507215
5622	1.863413928
5623	1.863359222
5624	1.863332379
5625	1.863244801
5626	1.863088734
5627	1.862932331
5628	1.862923283
5629	1.862564841
5630	1.862468588
5631	1.862388177
5632	1.862360986
5633	1.862176822
5634	1.862104657
5635	1.862064394
5636	1.862008962
5637	1.861955127
5638	1.861947067
5639	1.861887925
5640	1.86187082
5641	1.861859774
5642	1.861813761
5643	1.86177596
5644	1.861648679
5645	1.861609976
5646	1.86160086
5647	1.861582154
5648	1.861409839
5649	1.861279922
5650	1.861251196
5651	1.861126354
5652	1.861062977
5653	1.861052307
5654	1.861017738
5655	1.860969063
5656	1.860935111
5657	1.860924628
5658	1.860909519
5659	1.860904987
5660	1.860897938
5661	1.860866959
5662	1.860671924
5663	1.860571695
5664	1.860323939
5665	1.860094783
5666	1.860088063
5667	1.86004472
5668	1.860026829
5669	1.860007993
5670	1.859840958
5671	1.85980985
5672	1.859646106
5673	1.859572144
5674	1.85955583
5675	1.859551629
5676	1.859392871
5677	1.859258406
5678	1.859252438
5679	1.859239958
5680	1.859059947
5681	1.859024955
5682	1.858944246
5683	1.85880565
5684	1.858769415
5685	1.858760015
5686	1.858648213
5687	1.858482404
5688	1.858335917
5689	1.858308827
5690	1.858275965
5691	1.858209024
5692	1.858038825
5693	1.857862685
5694	1.857694558
5695	1.857538652
5696	1.857514662
5697	1.857485341
5698	1.85744858
5699	1.857417094
5700	1.857403203
5701	1.857384952
5702	1.857352764
5703	1.85731351
5704	1.857292067
5705	1.85721415
5706	1.857106254
5707	1.857083043
5708	1.856768194
5709	1.856712718
5710	1.856685595
5711	1.85665211
5712	1.856631672
5713	1.856609905
5714	1.856597098
5715	1.856581409
5716	1.856570063
5717	1.856501862
5718	1.856451079
5719	1.856277976
5720	1.856253739
5721	1.856036314
5722	1.855944337
5723	1.855868069
5724	1.855838601
5725	1.8557199
5726	1.855632791
5727	1.85559235
5728	1.855561202
5729	1.855439035
5730	1.855428593
5731	1.855404183
5732	1.85539523
5733	1.855263219
5734	1.855247541
5735	1.855203251
5736	1.85506843
5737	1.855036726
5738	1.855031088
5739	1.854951627
5740	1.85494397
5741	1.854770918
5742	1.854636885
5743	1.854484883
5744	1.854464496
5745	1.854383742
5746	1.854319328
5747	1.854104093
5748	1.854001337
5749	1.853957962
5750	1.853885268
5751	1.853541341
5752	1.853513681
5753	1.853287019
5754	1.853219587
5755	1.853035976
5756	1.853012048
5757	1.85298522
5758	1.852894088
5759	1.852866719
5760	1.852843642
5761	1.852833404
5762	1.852806727
5763	1.852799476
5764	1.85275631
5765	1.852549114
5766	1.852417801
5767	1.852357354
5768	1.852278384
5769	1.852225125
5770	1.852175593
5771	1.852110374
5772	1.85204139
5773	1.852019962
5774	1.851990346
5775	1.851984571
5776	1.851947558
5777	1.851888966
5778	1.851674431
5779	1.851571937
5780	1.85156329
5781	1.851521846
5782	1.851512916
5783	1.851502988
5784	1.85147445
5785	1.851421694
5786	1.85133073
5787	1.851208687
5788	1.851176468
5789	1.851107468
5790	1.851045715
5791	1.850999843
5792	1.850994609
5793	1.850828586
5794	1.850765475
5795	1.85065181
5796	1.850602408
5797	1.850541536
5798	1.850510223
5799	1.850481341
5800	1.85045203
5801	1.850263974
5802	1.850227492
5803	1.850005545
5804	1.849956581
5805	1.849940058
5806	1.849927187
5807	1.849810763
5808	1.849802031
5809	1.849755832
5810	1.849581521
5811	1.849571204
5812	1.849562899
5813	1.849514395
5814	1.849466809
5815	1.849401901
5816	1.849270719
5817	1.849103557
5818	1.849056133
5819	1.84903434
5820	1.848931879
5821	1.848850623
5822	1.848846634
5823	1.848770361
5824	1.848753233
5825	1.848565147
5826	1.848534179
5827	1.848523543
5828	1.848407348
5829	1.84819763
5830	1.848129684
5831	1.848117132
5832	1.848089243
5833	1.848069589
5834	1.847990461
5835	1.84796627
5836	1.847956223
5837	1.847942847
5838	1.847867982
5839	1.847694274
5840	1.847661975
5841	1.847415946
5842	1.847359917
5843	1.847313295
5844	1.847094759
5845	1.846967312
5846	1.846903045
5847	1.846775401
5848	1.846667793
5849	1.846567741
5850	1.846469043
5851	1.846465477
5852	1.84641535
5853	1.846392099
5854	1.846264229
5855	1.846251593
5856	1.846178413
5857	1.846084958
5858	1.845870553
5859	1.845657487
5860	1.84551117
5861	1.845493693
5862	1.845458238
5863	1.845408282
5864	1.845401565
5865	1.845370961
5866	1.845358054
5867	1.845319415
5868	1.845308295
5869	1.845203696
5870	1.845196875
5871	1.845128729
5872	1.845110536
5873	1.8450127
5874	1.844897547
5875	1.844872751
5876	1.844828438
5877	1.844780884
5878	1.844774675
5879	1.8447378
5880	1.8446078
5881	1.844600079
5882	1.844566249
5883	1.844465497
5884	1.84441307
5885	1.84430703
5886	1.844267995
5887	1.844241197
5888	1.844222137
5889	1.844078773
5890	1.843970475
5891	1.843965563
5892	1.84376138
5893	1.843653426
5894	1.843539622
5895	1.8434652
5896	1.843289776
5897	1.843280278
5898	1.843198355
5899	1.843001694
5900	1.842993102
5901	1.842944507
5902	1.842874576
5903	1.842838855
5904	1.842828737
5905	1.84280167
5906	1.842715797
5907	1.842694467
5908	1.842666025
5909	1.842652532
5910	1.84264942
5911	1.842447949
5912	1.842350154
5913	1.842268145
5914	1.842179139
5915	1.842148072
5916	1.842123851
5917	1.842094418
5918	1.842034282
5919	1.842021142
5920	1.841966745
5921	1.841959132
5922	1.841947784
5923	1.841938563
5924	1.841924599
5925	1.841849709
5926	1.841541631
5927	1.841512379
5928	1.841428223
5929	1.841419598
5930	1.841352007
5931	1.841340986
5932	1.841280299
5933	1.841275217
5934	1.841246883
5935	1.841241315
5936	1.841094914
5937	1.841031621
5938	1.841009981
5939	1.84099397
5940	1.840869718
5941	1.840860009
5942	1.840608193
5943	1.840509359
5944	1.840486108
5945	1.840470062
5946	1.840348468
5947	1.840207095
5948	1.840117886
5949	1.83995114
5950	1.839924073
5951	1.839891525
5952	1.839884099
5953	1.839808228
5954	1.839774595
5955	1.839717564
5956	1.839695518
5957	1.839619907
5958	1.839525916
5959	1.839401376
5960	1.839323077
5961	1.839311695
5962	1.839296976
5963	1.839237869
5964	1.839047137
5965	1.83903873
5966	1.839005601
5967	1.838981773
5968	1.838962829
5969	1.838936973
5970	1.838915832
5971	1.838810228
5972	1.838794209
5973	1.838717225
5974	1.838621544
5975	1.83854177
5976	1.838532878
5977	1.838491758
5978	1.83834533
5979	1.838287455
5980	1.838197001
5981	1.838143916
5982	1.838068909
5983	1.838043622
5984	1.838027735
5985	1.837966317
5986	1.837877858
5987	1.837829517
5988	1.837815845
5989	1.837698297
5990	1.837634054
5991	1.837572303
5992	1.837489809
5993	1.837253002
5994	1.83721127
5995	1.837185761
5996	1.837159392
5997	1.837082835
5998	1.837078638
5999	1.836924787
6000	1.836858295
6001	1.836778962
6002	1.83675795
6003	1.836725937
6004	1.836643743
6005	1.836612617
6006	1.836605947
6007	1.83660252
6008	1.836584128
6009	1.836474336
6010	1.836270441
6011	1.836171311
6012	1.836051202
6013	1.836016073
6014	1.836008482
6015	1.835940878
6016	1.835920157
6017	1.835839238
6018	1.83582964
6019	1.83577793
6020	1.835771004
6021	1.835745426
6022	1.835724414
6023	1.835715618
6024	1.835611128
6025	1.83559906
6026	1.835593903
6027	1.835577121
6028	1.835507943
6029	1.835489841
6030	1.835472769
6031	1.835460788
6032	1.835299716
6033	1.835220889
6034	1.835213258
6035	1.835185414
6036	1.835078717
6037	1.835071888
6038	1.83505012
6039	1.835038625
6040	1.835011844
6041	1.834850086
6042	1.834844764
6043	1.834824174
6044	1.834778217
6045	1.834704658
6046	1.834640372
6047	1.834599913
6048	1.834583918
6049	1.834521877
6050	1.834421954
6051	1.834369392
6052	1.834333539
6053	1.834320751
6054	1.833999449
6055	1.8339901
6056	1.833814075
6057	1.833803618
6058	1.833796892
6059	1.83376442
6060	1.833719259
6061	1.833709576
6062	1.833705707
6063	1.833510634
6064	1.833474373
6065	1.833457929
6066	1.833162772
6067	1.83312323
6068	1.833113124
6069	1.833082632
6070	1.832929274
6071	1.832918343
6072	1.832814698
6073	1.832808346
6074	1.832769818
6075	1.83260008
6076	1.83247284
6077	1.832468295
6078	1.832384463
6079	1.832378216
6080	1.83228059
6081	1.832270599
6082	1.83216715
6083	1.832159223
6084	1.832089442
6085	1.832069147
6086	1.831967568
6087	1.831851439
6088	1.831789595
6089	1.831752095
6090	1.831592676
6091	1.831583401
6092	1.831490658
6093	1.831446606
6094	1.83143707
6095	1.831315106
6096	1.831279948
6097	1.831266869
6098	1.831233204
6099	1.83111622
6100	1.831095354
6101	1.831086442
6102	1.83102476
6103	1.831018591
6104	1.83084236
6105	1.830834027
6106	1.830826426
6107	1.830732433
6108	1.830676364
6109	1.830598568
6110	1.830559409
6111	1.830537934
6112	1.830481057
6113	1.830475547
6114	1.830453361
6115	1.830297355
6116	1.830137652
6117	1.830024974
6118	1.829941592
6119	1.829926605
6120	1.829903514
6121	1.829890935
6122	1.829867542
6123	1.829812279
6124	1.829794393
6125	1.829723239
6126	1.829582233
6127	1.829539727
6128	1.829483905
6129	1.829337627
6130	1.829324075
6131	1.829318439
6132	1.829204545
6133	1.829188091
6134	1.829173938
6135	1.829028101
6136	1.829018938
6137	1.828957163
6138	1.828812764
6139	1.828655603
6140	1.828560342
6141	1.828478437
6142	1.82832067
6143	1.828151089
6144	1.828024877
6145	1.828014455
6146	1.82798476
6147	1.827793492
6148	1.827481059
6149	1.827472238
6150	1.827372588
6151	1.827361368
6152	1.827286827
6153	1.827261802
6154	1.827252715
6155	1.82716243
6156	1.82702167
6157	1.826945726
6158	1.826905639
6159	1.826800606
6160	1.826700444
6161	1.826655669
6162	1.82663735
6163	1.826547695
6164	1.826485724
6165	1.82642804
6166	1.826300445
6167	1.826244394
6168	1.826167308
6169	1.826107986
6170	1.826098882
6171	1.826090005
6172	1.825954027
6173	1.82592779
6174	1.825869025
6175	1.825701226
6176	1.825614625
6177	1.825441381
6178	1.825250571
6179	1.825187004
6180	1.825157377
6181	1.825065975
6182	1.825015955
6183	1.825009531
6184	1.824986728
6185	1.824909837
6186	1.824863858
6187	1.824774227
6188	1.82475849
6189	1.824748852
6190	1.824714193
6191	1.824705292
6192	1.824663046
6193	1.824582865
6194	1.824458099
6195	1.824435836
6196	1.824424311
6197	1.824392153
6198	1.824204651
6199	1.824047042
6200	1.824036992
6201	1.824031281
6202	1.824024518
6203	1.824004959
6204	1.823999107
6205	1.823846857
6206	1.823708033
6207	1.823542519
6208	1.823497036
6209	1.823340458
6210	1.823172555
6211	1.823121191
6212	1.822957876
6213	1.822755599
6214	1.822678995
6215	1.822660106
6216	1.822590953
6217	1.822386482
6218	1.822350816
6219	1.822286383
6220	1.822253898
6221	1.822059347
6222	1.82198859
6223	1.821965695
6224	1.821958846
6225	1.821850073
6226	1.821842056
6227	1.821796057
6228	1.821789502
6229	1.821768619
6230	1.821762194
6231	1.821732591
6232	1.821669304
6233	1.821522658
6234	1.821516189
6235	1.821509927
6236	1.821354208
6237	1.821335709
6238	1.821323894
6239	1.821170775
6240	1.821069367
6241	1.820967661
6242	1.82086429
6243	1.820640636
6244	1.820594659
6245	1.820557256
6246	1.82054237
6247	1.820522046
6248	1.820370776
6249	1.820349102
6250	1.820320866
6251	1.820233315
6252	1.820146708
6253	1.820082706
6254	1.819977743
6255	1.819953193
6256	1.819914383
6257	1.819863445
6258	1.819729362
6259	1.819724094
6260	1.819683789
6261	1.819639963
6262	1.81962181
6263	1.819543497
6264	1.819510577
6265	1.819498652
6266	1.819400937
6267	1.819246963
6268	1.819236953
6269	1.819216097
6270	1.819179476
6271	1.819150068
6272	1.819106467
6273	1.819088253
6274	1.818949739
6275	1.818903505
6276	1.818829159
6277	1.818710538
6278	1.818645168
6279	1.818624367
6280	1.818429891
6281	1.818394915
6282	1.818318752
6283	1.818308663
6284	1.818233293
6285	1.818043843
6286	1.81802598
6287	1.818014981
6288	1.817978922
6289	1.817973079
6290	1.817936485
6291	1.817895154
6292	1.81785694
6293	1.81771323
6294	1.817547713
6295	1.817476211
6296	1.817315617
6297	1.817273417
6298	1.817240051
6299	1.817169245
6300	1.8170882
6301	1.816968636
6302	1.816876093
6303	1.816848316
6304	1.816836683
6305	1.816704451
6306	1.816661921
6307	1.816654715
6308	1.816570843
6309	1.816563049
6310	1.816490682
6311	1.816447141
6312	1.816416268
6313	1.816251316
6314	1.816040134
6315	1.816014819
6316	1.815925849
6317	1.815778445
6318	1.81573577
6319	1.815643678
6320	1.81558621
6321	1.815578661
6322	1.815448913
6323	1.815282351
6324	1.815208292
6325	1.815176821
6326	1.81515792
